Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,Month,Year
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Dec-13,Murder,Solved,Ealing,Black,Dec,2013
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-13,Murder,Solved,Islington,White,Mar,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-13,Murder,Solved,Islington,Black,Apr,2013
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-13,Murder,Solved,Islington,Black,Jun,2013
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-13,Murder,Solved,Islington,White,Jun,2013
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Oct-13,Murder,Solved,Islington,Black,Oct,2013
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-13,Murder,Solved,Ealing,Black,Mar,2013
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Aug-13,Murder,Solved,Haringey,Asian,Aug,2013
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-13,Murder,Solved,Haringey,Black,Sep,2013
1,35 to 44 ,Female,Other Methods Of Killing,Not Domestic Abuse,Dec-13,Murder,Solved,Haringey,White,Dec,2013
1,20 to 24,Female,Other Methods Of Killing,Domestic Abuse,Jul-13,Murder,Solved,Southwark,White,Jul,2013
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-13,Murder,Solved,Southwark,White,Nov,2013
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Feb-13,Murder,Solved,Ealing,Black,Feb,2013
1,0 to 12,Male,Not known/Not Recorded ,Not Domestic Abuse,Mar-13,Murder,Solved,Ealing,Black,Mar,2013
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,May-13,Murder,Solved,Lewisham,White,May,2013
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Aug-13,Murder,Solved,Lewisham,White,Aug,2013
1,13 to 19,Male,Shooting,Not Domestic Abuse,May-13,Murder,Solved,Bromley,Black,May,2013
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-13,Manslaughter,Solved,Bromley,White,Sep,2013
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Jan-13,Murder,Solved,Greenwich,White,Jan,2013
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Apr-13,Murder,Solved,Greenwich,White,Apr,2013
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-13,Murder,Solved,Greenwich,White,May,2013
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-13,Murder,Solved,Greenwich,White,Jun,2013
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Jan-13,Murder,Solved,Croydon,Black,Jan,2013
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-13,Manslaughter,Solved,Croydon,White,Jun,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-13,Murder,Solved,Ealing,Black,Sep,2013
1,20 to 24,Female,Other Methods Of Killing,Domestic Abuse,Nov-13,Murder,Solved,Croydon,White,Nov,2013
1,25 to 34,Male,Not known/Not Recorded ,Not Domestic Abuse,Nov-13,Murder,Unsolved,Croydon,White,Nov,2013
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Oct-13,Murder,Solved,Sutton,White,Oct,2013
1,65 and over,Female,"Physical Assault, no weapon",Not Domestic Abuse,May-13,Murder,Solved,Tower Hamlets,White,May,2013
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-13,Murder,Solved,Ealing,White,Jun,2013
1,35 to 44 ,Female,"Physical Assault, no weapon",Domestic Abuse,Jul-13,Murder,Solved,Newham,Asian,Jul,2013
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-13,Murder,Solved,Tower Hamlets,White,Jul,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-13,Murder,Solved,Tower Hamlets,Asian,Aug,2013
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Oct-13,Murder,Solved,Redbridge,White,Oct,2013
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Dec-13,Murder,Solved,Redbridge,White,Dec,2013
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-13,Murder,Solved,Hackney,White,Jan,2013
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Feb-13,Murder,Solved,Ealing,White,Feb,2013
1,13 to 19,Male,Shooting,Not Domestic Abuse,Feb-13,Murder,Solved,Ealing,Black,Feb,2013
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-13,Murder,Solved,Hackney,Black,May,2013
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-13,Murder,Solved,Hackney,Black,Jul,2013
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-13,Murder,Solved,Hackney,Black,Aug,2013
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-13,Manslaughter,Solved,Hackney,White,Nov,2013
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-13,Murder,Unsolved,Hackney,Black,Dec,2013
1,45 to 54,Male,Not known/Not Recorded ,Not Domestic Abuse,Jul-13,Murder,Solved,Waltham Forest,White,Jul,2013
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jul-13,Murder,Solved,Waltham Forest,Black,Jul,2013
1,25 to 34,Female,Not known/Not Recorded ,Domestic Abuse,Sep-13,Murder,Unsolved,Waltham Forest,Asian,Sep,2013
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Mar-13,Murder,Solved,Barking & Dagenham,Black,Mar,2013
1,55 to 64,Female,Shooting,Domestic Abuse,Jun-13,Murder,Solved,Barking & Dagenham,White,Jun,2013
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Aug-13,Murder,Solved,Barking & Dagenham,Asian,Aug,2013
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-13,Manslaughter,Solved,Barking & Dagenham,Asian,Oct,2013
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jan-13,Manslaughter,Solved,Enfield,White,Jan,2013
1,13 to 19,Male,Shooting,Not Domestic Abuse,Apr-13,Murder,Solved,Enfield,Black,Apr,2013
1,25 to 34,Male,Shooting,Not Domestic Abuse,Apr-13,Murder,Solved,Enfield,White,Apr,2013
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-13,Murder,Solved,Enfield,White,May,2013
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-13,Murder,Solved,Enfield,Black,Jul,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-13,Murder,Solved,Enfield,Black,Dec,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-13,Murder,Solved,Newham,Black,May,2013
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Jun-13,Murder,Solved,Newham,White,Jun,2013
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jun-13,Murder,Solved,Newham,Asian,Jun,2013
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-13,Manslaughter,Solved,Newham,Black,Jul,2013
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Aug-13,Murder,Solved,Newham,Asian,Aug,2013
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-13,Murder,Solved,Newham,White,Aug,2013
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Sep-13,Murder,Solved,Ealing,Asian,Sep,2013
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-13,Murder,Solved,Havering,White,Jan,2013
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-13,Manslaughter,Solved,Havering,White,Feb,2013
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-13,Murder,Solved,Havering,White,Sep,2013
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-13,Murder,Solved,Hammersmith & Fulham,White,Oct,2013
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Oct-13,Manslaughter,Unsolved,Hammersmith & Fulham,Asian,Oct,2013
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-13,Murder,Solved,Westminster,Other,Jan,2013
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-13,Corporate Manslaughter,Unsolved,Westminster,White,Mar,2013
1,65 and over,Male,Not known/Not Recorded ,Not Domestic Abuse,Mar-13,Murder,Solved,Westminster,White,Mar,2013
1,55 to 64,Male,Blunt Implement,Not Domestic Abuse,Mar-13,Murder,Solved,Westminster,White,Mar,2013
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Dec-13,Murder,Solved,Westminster,Asian,Dec,2013
1,25 to 34,Male,Shooting,Not Domestic Abuse,Dec-13,Murder,Solved,Westminster,Black,Dec,2013
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-14,Manslaughter,Solved,Wandsworth,Asian,Feb,2014
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-14,Murder,Solved,Wandsworth,Black,Apr,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Wandsworth,Black,Aug,2014
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-14,Murder,Solved,Wandsworth,Black,Sep,2014
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Apr-14,Murder,Solved,Kingston Upon Thames,White,Apr,2014
1,0 to 12,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-14,Murder,Solved,Kingston Upon Thames,White,Apr,2014
1,0 to 12,Male,Not known/Not Recorded ,Not Domestic Abuse,Apr-14,Murder,Solved,Kingston Upon Thames,White,Apr,2014
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,May-14,Manslaughter,Solved,Kingston Upon Thames,White,May,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Hounslow,Black,May,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-14,Murder,Solved,Richmond Upon Thames,White,Apr,2014
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-14,Murder,Solved,Richmond Upon Thames,White,Sep,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Hillingdon,White,Feb,2014
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-14,Murder,Solved,Hillingdon,Black,May,2014
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Sep-14,Manslaughter,Solved,Hillingdon,Asian,Sep,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Lambeth,Black,Feb,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Ealing,Black,Feb,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Ealing,Asian,May,2014
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-14,Manslaughter,Solved,Lambeth,White,Jun,2014
1,0 to 12,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jan-14,Murder,Solved,Brent,Asian,Jan,2014
1,0 to 12,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-14,Murder,Solved,Brent,Asian,Jan,2014
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-14,Murder,Solved,Ealing,White,Mar,2014
1,35 to 44 ,Female,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Brent,White,May,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Brent,Black,Jun,2014
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-14,Manslaughter,Solved,Harrow,White,Aug,2014
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Solved,Harrow,Black,Dec,2014
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,May-14,Murder,Solved,Camden,White,May,2014
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Camden,White,Jun,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Barnet,White,May,2014
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-14,Murder,Solved,Barnet,White,Jul,2014
1,13 to 19,Female,Other Methods Of Killing,Not Domestic Abuse,Jul-14,Murder,Solved,Barnet,White,Jul,2014
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-14,Murder,Solved,Barnet,Black,Jul,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-14,Murder,Solved,Barnet,Black,Oct,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Ealing,White,Feb,2014
1,35 to 44 ,Female,Blunt Implement,Domestic Abuse,May-14,Murder,Solved,Ealing,Asian,May,2014
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Ealing,Asian,Aug,2014
1,13 to 19,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-14,Murder,Solved,Ealing,White,Sep,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-14,Murder,Solved,Ealing,Black,Oct,2014
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-14,Murder,Solved,Islington,White,Mar,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Islington,Black,Jun,2014
1,25 to 34,Female,Shooting,Domestic Abuse,Nov-14,Murder,Solved,Islington,White,Nov,2014
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Mar-14,Murder,Solved,Ealing,Black,Mar,2014
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Apr-14,Murder,Solved,Haringey,White,Apr,2014
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-14,Murder,Solved,Haringey,Asian,Aug,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-14,Murder,Solved,Southwark,Black,Oct,2014
1,13 to 19,Male,Shooting,Not Domestic Abuse,Nov-14,Murder,Solved,Ealing,White,Nov,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Lewisham,Black,Jun,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-14,Murder,Solved,Lewisham,Black,Jul,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Lewisham,White,Aug,2014
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-14,Murder,Solved,Bromley,White,Mar,2014
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-14,Manslaughter,Unsolved,Greenwich,White,Nov,2014
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-14,Murder,Solved,Croydon,White,Mar,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-14,Murder,Solved,Croydon,White,Apr,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Croydon,Black,Aug,2014
1,20 to 24,Male,Blunt Implement,Domestic Abuse,Nov-14,Murder,Solved,Croydon,White,Nov,2014
1,20 to 24,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-14,Manslaughter,Solved,Bexley,White,Jun,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-14,Murder,Solved,Bexley,Black,Oct,2014
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Feb-14,Murder,Solved,Tower Hamlets,Asian,Feb,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Solved,Tower Hamlets,Black,Dec,2014
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Dec-14,Murder,Solved,Tower Hamlets,Black,Dec,2014
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Nov-14,Murder,Solved,Redbridge,White,Nov,2014
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Dec-14,Murder,Solved,Redbridge,Asian,Dec,2014
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Unsolved,Redbridge,Asian,Dec,2014
1,13 to 19,Female,Shooting,Not Domestic Abuse,Mar-14,Murder,Solved,Hackney,Black,Mar,2014
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Mar-14,Murder,Solved,Hackney,Black,Mar,2014
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-14,Murder,Solved,Hackney,Black,Mar,2014
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Apr-14,Murder,Solved,Hackney,White,Apr,2014
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,Jul-14,Murder,Solved,Hackney,Asian,Jul,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Hackney,White,Aug,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-14,Murder,Solved,Waltham Forest,Black,Mar,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-14,Murder,Solved,Ealing,Black,Mar,2014
1,35 to 44 ,Male,Not known/Not Recorded ,Not Domestic Abuse,Mar-14,Murder,Solved,Barking & Dagenham,White,Mar,2014
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Sep-14,Murder,Solved,Ealing,White,Sep,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Barking & Dagenham,Black,May,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-14,Murder,Solved,Barking & Dagenham,White,Jun,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-14,Murder,Solved,Barking & Dagenham,White,Sep,2014
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Enfield,White,Jun,2014
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Sep-14,Murder,Solved,Enfield,White,Sep,2014
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-14,Murder,Solved,Enfield,White,Sep,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-14,Murder,Solved,Enfield,Black,Nov,2014
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-14,Manslaughter,Solved,Enfield,White,Nov,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Solved,Enfield,White,Dec,2014
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jan-14,Murder,Solved,Newham,White,Jan,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Newham,Asian,Feb,2014
1,20 to 24,Male,Knife or Sharp Implement,Domestic Abuse,Mar-14,Murder,Solved,Newham,Asian,Mar,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-14,Murder,Solved,Ealing,White,Jul,2014
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-14,Murder,Solved,Newham,White,Nov,2014
1,45 to 54,Female,Blunt Implement,Not Domestic Abuse,Jan-14,Murder,Solved,Kensington & Chelsea,White,Jan,2014
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jul-14,Murder,Unsolved,Kensington & Chelsea,White,Jul,2014
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Kensington & Chelsea,Black,Aug,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-14,Corporate Manslaughter,Solved,Kensington & Chelsea,White,Nov,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Westminster,Other,Feb,2014
1,25 to 34,Female,Other Methods Of Killing,Domestic Abuse,Feb-14,Manslaughter,Unsolved,Westminster,White,Feb,2014
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,May-14,Corporate Manslaughter,Solved,Westminster,Asian,May,2014
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Dec-14,Murder,Solved,Westminster,White,Dec,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Unsolved,Westminster,White,Dec,2014
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,May-15,Murder,Solved,Wandsworth,Other,May,2015
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jun-15,Murder,Solved,Wandsworth,White,Jun,2015
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-15,Manslaughter,Solved,Ealing,White,Feb,2015
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Aug-15,Murder,Solved,Hounslow,White,Aug,2015
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-15,Murder,Solved,Hillingdon,Black,Jan,2015
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Feb-15,Murder,Unsolved,Hillingdon,Other,Feb,2015
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Mar-15,Murder,Solved,Hillingdon,White,Mar,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Hillingdon,White,Oct,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Hillingdon,White,Nov,2015
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Hillingdon,White,Nov,2015
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-15,Murder,Solved,Lambeth,White,Jan,2015
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-15,Murder,Unsolved,Lambeth,White,Feb,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-15,Murder,Solved,Lambeth,Black,Jun,2015
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-15,Murder,Solved,Lambeth,Black,Aug,2015
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Aug-15,Murder,Unsolved,Lambeth,White,Aug,2015
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-15,Manslaughter,Solved,Lambeth,Asian,Sep,2015
1,45 to 54,Male,Other Methods Of Killing,Domestic Abuse,Oct-15,Murder,Unsolved,Lambeth,White,Oct,2015
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Feb-15,Murder,Solved,Merton,White,Feb,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Merton,Asian,Nov,2015
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-15,Manslaughter,Solved,Brent,Black,Jan,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-15,Murder,Solved,Brent,White,Mar,2015
1,45 to 54,Male,Shooting,Not Domestic Abuse,Apr-15,Murder,Solved,Brent,Other,Apr,2015
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Brent,Black,Jun,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-15,Murder,Solved,Brent,Black,Jul,2015
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-15,Murder,Solved,Brent,Asian,Oct,2015
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Ealing,Asian,Oct,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Brent,Black,Nov,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Ealing,Black,Nov,2015
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jan-15,Murder,Solved,Harrow,White,Jan,2015
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Aug-15,Murder,Solved,Harrow,Black,Aug,2015
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,Nov-15,Murder,Solved,Harrow,Asian,Nov,2015
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-15,Murder,Solved,Camden,Black,May,2015
